latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type,risk_level,risk_score
21.907,72.7496,304.1,1.0,1.0,2000-12-03,1735,Terra,MODIS,58,6.2,286.4,8.1,N,2,High,0.6430206945213423
21.347,72.9071,318.0,1.5,1.2,2000-11-12,622,Terra,MODIS,38,6.2,294.1,16.4,D,0,High,0.6423195710572189
32.7801,72.6779,321.8,1.8,1.3,2000-12-27,548,Terra,MODIS,77,6.2,291.8,40.7,D,0,High,0.6420048504230782
14.0669,75.785,314.2,2.7,1.6,2000-12-23,617,Terra,MODIS,61,6.2,294.3,31.5,D,0,High,0.6418317368830595
14.8502,76.3533,336.6,1.0,1.0,2000-12-20,546,Terra,MODIS,86,6.2,306.2,29.0,D,0,High,0.6379161967257507
26.5394,95.0876,319.1,1.1,1.1,2000-12-21,447,Terra,MODIS,79,6.2,289.0,20.7,D,0,High,0.6378840301462323
31.0872,78.2554,328.7,1.5,1.2,2000-12-22,529,Terra,MODIS,76,6.2,295.4,47.0,D,0,High,0.6375572273551768
21.0517,70.9,302.4,2.7,1.6,2000-12-04,1817,Terra,MODIS,49,6.2,286.5,26.5,N,0,High,0.6355938047185602
19.5382,74.4338,306.2,1.0,1.0,2000-11-26,1728,Terra,MODIS,67,6.2,288.6,8.9,N,0,High,0.6344330593079914
28.5222,82.9228,326.4,2.3,1.5,2000-12-03,459,Terra,MODIS,82,6.2,294.4,79.7,D,0,High,0.6343955439490796
21.9012,72.7529,314.5,1.0,1.0,2000-11-01,1735,Terra,MODIS,89,6.2,292.5,13.4,N,2,High,0.6337984300995602
29.4265,76.5449,307.4,1.2,1.1,2000-12-16,607,Terra,MODIS,65,6.2,285.2,8.5,D,0,High,0.6327608952370429
19.2109,73.2121,312.6,1.0,1.0,2000-11-17,1735,Terra,MODIS,85,6.2,292.5,12.4,N,0,High,0.6323140712452109
28.529,83.8918,307.0,1.2,1.1,2000-11-11,537,Terra,MODIS,27,6.2,284.1,11.6,D,0,High,0.6311032549646256
17.6115,75.5191,306.3,1.0,1.0,2000-11-10,1728,Terra,MODIS,67,6.2,289.4,8.2,N,0,High,0.6306516983697824
29.0328,82.2301,317.9,1.0,1.0,2000-12-22,530,Terra,MODIS,77,6.2,290.1,15.0,D,0,High,0.6306280879026038
18.0214,75.13,334.1,1.1,1.0,2000-12-04,545,Terra,MODIS,83,6.2,304.3,29.1,D,0,High,0.6298436029497978
22.0628,88.1242,329.3,1.4,1.2,2000-11-06,520,Terra,MODIS,63,6.2,297.9,37.4,D,2,High,0.628740268098658
28.4358,84.7213,301.9,1.3,1.1,2000-12-29,536,Terra,MODIS,25,6.2,281.4,10.3,D,0,High,0.6281445336613821
17.1866,80.9001,318.8,2.8,1.6,2000-12-28,456,Terra,MODIS,74,6.2,295.4,52.9,D,0,High,0.6276854845647114
23.6779,86.0929,326.6,1.0,1.0,2000-12-17,513,Terra,MODIS,77,6.2,296.3,20.2,D,2,High,0.6274621404767501
21.6796,74.4458,341.1,2.1,1.4,2000-12-06,532,Terra,MODIS,89,6.2,306.8,103.4,D,0,High,0.6267095710118527
36.0478,74.2207,312.7,1.2,1.1,2000-11-19,624,Terra,MODIS,68,6.2,286.3,15.0,D,0,High,0.6260312048658784
28.0557,97.6192,309.2,1.2,1.1,2000-12-30,440,Terra,MODIS,68,6.2,283.3,15.7,D,0,High,0.6257667103585351
9.1389,80.8084,312.0,2.0,1.4,2000-11-02,548,Terra,MODIS,24,6.2,295.0,17.3,D,0,High,0.6257257228351376
18.2961,74.9648,312.5,1.5,1.2,2000-11-30,610,Terra,MODIS,53,6.2,292.9,9.0,D,0,High,0.624700357904668
14.158,75.4913,313.4,1.1,1.0,2000-12-29,540,Terra,MODIS,35,6.2,294.9,6.4,D,0,High,0.62418388047934
25.5351,68.685,322.9,1.4,1.2,2000-12-19,639,Terra,MODIS,76,6.2,296.9,27.4,D,0,High,0.623376940569489
7.8693,79.9003,315.1,1.2,1.1,2000-12-01,517,Terra,MODIS,64,6.2,297.5,8.3,D,0,High,0.6226951106308624
19.2083,73.2876,325.4,1.0,1.0,2000-12-09,603,Terra,MODIS,77,6.2,299.9,17.0,D,0,High,0.6226377576467351
24.8868,68.1993,337.8,1.1,1.0,2000-11-10,633,Terra,MODIS,85,6.2,305.3,35.3,D,0,High,0.6224418832852515
26.5353,95.054,319.2,1.1,1.1,2000-12-21,447,Terra,MODIS,79,6.2,289.9,20.3,D,0,High,0.6223578224809181
25.5328,68.6983,323.9,1.4,1.2,2000-12-19,639,Terra,MODIS,77,6.2,297.5,29.1,D,0,High,0.6221401584128524
28.5279,70.0003,312.8,2.5,1.5,2000-12-11,549,Terra,MODIS,43,6.2,290.2,32.9,D,0,High,0.6208982410631371
19.3273,73.8955,303.8,1.5,1.2,2000-12-24,1752,Terra,MODIS,57,6.2,288.2,13.3,N,0,High,0.6208932586418304
27.7458,86.7057,306.1,1.5,1.2,2000-12-28,453,Terra,MODIS,59,6.2,284.0,15.4,D,0,High,0.6199763783978908
17.8939,75.035,334.1,1.1,1.0,2000-12-20,545,Terra,MODIS,84,6.2,304.9,29.5,D,0,High,0.6198593182599467
14.1594,75.4811,317.8,1.1,1.0,2000-12-29,540,Terra,MODIS,62,6.2,297.5,10.8,D,0,High,0.6197670375401976
31.0846,78.226,331.1,1.0,1.0,2000-12-18,554,Terra,MODIS,87,6.2,297.7,33.5,D,0,High,0.6195835752531178
31.1002,77.9085,312.9,1.1,1.1,2000-12-25,600,Terra,MODIS,73,6.2,288.0,15.8,D,0,High,0.619153836042634
21.9102,72.7513,311.9,1.0,1.0,2000-11-01,1735,Terra,MODIS,84,6.2,291.9,11.3,N,2,High,0.6189007843445581
21.2419,73.0583,304.1,1.1,1.1,2000-12-17,1747,Terra,MODIS,58,6.2,287.9,8.5,N,0,High,0.6188973948054635
16.3565,73.6524,328.4,1.5,1.2,2000-12-29,540,Terra,MODIS,81,6.2,302.7,35.6,D,0,High,0.6187919461755508
23.6357,79.4004,313.5,2.4,1.5,2000-11-30,608,Terra,MODIS,55,6.2,290.9,26.6,D,0,High,0.6186496042108117
18.6573,73.8195,325.7,1.0,1.0,2000-12-02,557,Terra,MODIS,76,6.2,300.4,14.3,D,0,High,0.6185745564677723
18.5834,76.9071,306.8,1.0,1.0,2000-11-26,1728,Terra,MODIS,69,6.2,289.7,8.4,N,0,High,0.6185707595321077
17.1966,77.295,303.1,1.3,1.1,2000-12-23,1709,Terra,MODIS,53,6.2,288.2,10.1,N,0,High,0.6178075649063299
28.8117,82.7185,310.5,1.2,1.1,2000-12-20,542,Terra,MODIS,70,6.2,286.8,15.2,D,0,High,0.6176805259855703
28.0743,90.0046,301.5,1.5,1.2,2000-12-24,518,Terra,MODIS,45,6.2,281.0,9.4,D,0,High,0.6166149988626038
17.0165,81.7786,322.8,1.1,1.1,2000-11-04,534,Terra,MODIS,47,6.2,298.2,13.4,D,0,High,0.615668667617284
26.1528,69.0334,326.1,1.3,1.1,2000-11-14,609,Terra,MODIS,76,6.2,298.8,26.7,D,0,High,0.6145646226236161
21.5815,72.9793,300.9,1.0,1.0,2000-12-03,1735,Terra,MODIS,35,6.2,286.3,6.1,N,0,High,0.6144743195667861
17.189,80.9066,317.1,2.8,1.6,2000-12-28,456,Terra,MODIS,72,6.2,295.2,49.5,D,0,High,0.6143782131471035
27.8181,77.3625,310.5,2.0,1.4,2000-12-15,524,Terra,MODIS,64,6.2,288.3,20.3,D,0,High,0.6142910892743707
24.9753,68.393,324.9,1.0,1.0,2000-11-12,621,Terra,MODIS,59,6.2,298.8,15.5,D,0,High,0.6134543906948524
25.0169,94.576,308.5,1.0,1.0,2000-12-30,441,Terra,MODIS,63,6.2,285.3,9.7,D,0,High,0.613294028905751
19.3364,73.8791,302.0,1.5,1.2,2000-12-24,1752,Terra,MODIS,5,6.2,287.7,10.1,N,0,High,0.6121722105861516
19.7256,77.9207,338.5,1.0,1.0,2000-12-29,539,Terra,MODIS,88,6.2,306.5,33.4,D,0,High,0.611444245279284
16.8263,74.6153,305.3,1.0,1.0,2000-11-17,1734,Terra,MODIS,64,6.2,290.4,7.3,N,0,High,0.610475266203396
12.2183,78.0859,317.1,1.0,1.0,2000-12-22,535,Terra,MODIS,69,6.2,297.9,8.7,D,0,High,0.6103935053848097
26.9374,95.305,320.6,1.1,1.1,2000-12-21,447,Terra,MODIS,80,6.2,291.1,20.7,D,0,High,0.6102519012085691
18.1164,74.426,301.1,1.0,1.0,2000-12-03,1734,Terra,MODIS,37,6.2,287.7,5.3,N,0,High,0.6101442327595518
18.276,74.9284,333.7,1.0,1.0,2000-12-18,558,Terra,MODIS,0,6.2,305.1,26.2,D,0,High,0.6097929743353936
31.0846,78.2474,333.2,1.5,1.2,2000-12-22,529,Terra,MODIS,88,6.2,299.3,60.7,D,0,High,0.6095069487965935
21.0788,79.7843,334.3,1.1,1.1,2000-11-02,545,Terra,MODIS,84,6.2,303.5,32.0,D,0,High,0.6093929525093865
32.2255,77.2213,302.0,1.4,1.2,2000-12-29,535,Terra,MODIS,37,6.2,282.4,11.2,D,0,High,0.6083456453741191
28.4474,84.807,331.7,1.0,1.0,2000-12-24,518,Terra,MODIS,62,6.2,298.5,29.1,D,0,High,0.6076193651715776
26.6506,95.1531,315.1,1.7,1.3,2000-12-19,459,Terra,MODIS,75,6.2,288.4,27.7,D,0,High,0.6074828557776056
21.9027,72.7543,307.8,1.1,1.1,2000-11-26,1729,Terra,MODIS,73,6.2,290.3,11.0,N,2,High,0.6074301518261308
31.1022,77.8966,317.5,1.1,1.1,2000-12-25,600,Terra,MODIS,78,6.2,291.1,20.3,D,0,High,0.6072979138611214
21.3526,77.0803,306.2,1.0,1.0,2000-12-14,1716,Terra,MODIS,67,6.2,288.9,8.1,N,0,High,0.6071072146692353
15.4417,74.8401,302.3,1.0,1.0,2000-12-03,1733,Terra,MODIS,48,6.2,289.5,4.8,N,0,High,0.606208319360303
26.6444,95.295,316.8,1.4,1.2,2000-12-28,453,Terra,MODIS,77,6.2,289.4,24.1,D,0,High,0.6056276507841614
27.7493,87.7511,302.3,3.5,1.8,2000-12-16,429,Terra,MODIS,47,6.2,282.5,27.2,D,0,High,0.605552830193898
18.0441,73.118,324.2,1.7,1.3,2000-12-29,539,Terra,MODIS,75,6.2,300.6,32.1,D,0,High,0.6055014935948645
19.3258,73.8823,302.8,1.5,1.2,2000-12-24,1752,Terra,MODIS,51,6.2,288.5,12.2,N,0,High,0.6051619403078031
13.0748,74.7984,312.9,1.1,1.1,2000-12-02,559,Terra,MODIS,41,6.2,296.2,4.8,D,0,High,0.6047721865810518
14.257,75.9912,316.4,1.6,1.2,2000-11-23,605,Terra,MODIS,68,6.2,297.4,16.0,D,0,High,0.6047547328042824
16.8618,74.4722,303.6,1.0,1.0,2000-12-03,1733,Terra,MODIS,56,6.2,289.8,6.0,N,0,High,0.6047526020823657
28.5771,83.6029,329.0,1.0,1.0,2000-12-22,530,Terra,MODIS,62,6.2,297.4,25.5,D,0,High,0.6041511832334978
17.7503,74.1323,300.4,2.8,1.6,2000-11-30,1703,Terra,MODIS,27,6.2,287.8,23.2,N,0,High,0.6039269922270686
19.3923,75.2219,334.9,1.5,1.2,2000-12-16,609,Terra,MODIS,80,6.2,305.6,46.0,D,0,High,0.6026512535823858
21.655,74.4848,304.0,1.0,1.0,2000-12-19,1735,Terra,MODIS,58,6.2,288.3,7.5,N,0,High,0.6025839484063854
26.4996,95.184,314.1,1.4,1.2,2000-12-28,453,Terra,MODIS,31,6.2,288.2,19.5,D,0,High,0.6023849552357586
29.2601,75.446,319.4,1.7,1.3,2000-12-29,536,Terra,MODIS,78,6.2,293.5,30.0,D,0,High,0.6023414799156003
27.8212,77.3689,306.7,2.0,1.4,2000-12-15,524,Terra,MODIS,48,6.2,286.9,12.7,D,0,High,0.6022790000002199
30.3643,71.045,323.3,1.0,1.0,2000-12-07,613,Terra,MODIS,79,6.2,296.0,18.1,D,0,High,0.6022350585354781
32.903,74.3827,301.8,1.2,1.1,2000-11-16,554,Terra,MODIS,28,6.2,282.9,6.3,D,0,High,0.6017160164582623
21.792,72.6466,301.9,1.1,1.1,2000-12-17,1747,Terra,MODIS,45,6.2,287.5,7.0,N,0,High,0.601514082886211
28.5878,83.5934,315.3,1.0,1.0,2000-12-22,530,Terra,MODIS,37,6.2,290.2,11.7,D,0,High,0.6011368676589882
17.0171,81.7967,324.0,1.4,1.2,2000-11-08,509,Terra,MODIS,72,6.2,299.6,18.6,D,0,High,0.6011069066775238
27.596,91.9615,311.6,1.3,1.1,2000-12-26,505,Terra,MODIS,69,6.2,287.1,17.3,D,0,High,0.6007363877656039
21.6481,73.1493,309.5,1.0,1.0,2000-11-24,1741,Terra,MODIS,78,6.2,291.6,10.0,N,0,High,0.6006891255220124
26.9082,95.3923,316.4,2.1,1.4,2000-12-27,410,Terra,MODIS,77,6.2,289.3,38.1,D,0,High,0.6005611737946364
33.1521,76.3293,323.5,1.4,1.2,2000-11-02,542,Terra,MODIS,82,6.2,294.2,29.0,D,0,High,0.5999593473002919
21.6854,72.5674,316.6,1.2,1.1,2000-11-10,1729,Terra,MODIS,93,6.2,295.6,17.3,N,0,High,0.5988034043447271
31.0052,78.2774,307.0,1.0,1.0,2000-11-09,549,Terra,MODIS,52,6.2,285.9,8.0,D,0,High,0.5984508185713225
28.396,82.9464,302.2,1.1,1.0,2000-12-29,536,Terra,MODIS,47,6.2,283.5,8.1,D,0,High,0.5979298286253952
20.7064,75.3351,316.1,1.1,1.1,2000-12-04,544,Terra,MODIS,45,6.2,295.3,9.2,D,0,High,0.597445770358848
25.3887,68.5864,320.4,1.0,1.0,2000-12-21,626,Terra,MODIS,73,6.2,297.1,14.5,D,0,High,0.5960379646562365
21.2464,73.063,301.3,1.1,1.1,2000-12-17,1747,Terra,MODIS,40,6.2,287.6,7.1,N,0,High,0.5959659731780008
36.048,74.2271,304.8,1.2,1.1,2000-11-19,624,Terra,MODIS,38,6.2,283.7,8.0,D,0,High,0.5949263863871272
21.5387,72.9674,301.3,1.1,1.1,2000-12-17,1747,Terra,MODIS,40,6.2,287.6,7.1,N,0,High,0.5941603915328769
22.5633,93.5281,316.8,1.0,1.0,2000-12-30,442,Terra,MODIS,77,6.2,291.9,14.4,D,0,High,0.5939853931805127
27.6363,86.5774,320.4,1.0,1.0,2000-12-17,512,Terra,MODIS,79,6.2,293.2,16.5,D,0,High,0.5929054179020127
21.3555,77.1,307.0,1.0,1.0,2000-12-14,1716,Terra,MODIS,70,6.2,290.1,8.4,N,0,High,0.5923314722203453
30.2113,74.3332,323.5,1.1,1.1,2000-12-18,554,Terra,MODIS,81,6.2,296.1,21.4,D,0,High,0.592149583424467
14.4684,75.8589,314.7,1.6,1.3,2000-11-29,528,Terra,MODIS,40,6.2,297.1,12.1,D,0,High,0.5920525005971699
21.2816,72.8816,322.1,1.6,1.2,2000-12-04,544,Terra,MODIS,67,6.2,299.0,28.7,D,0,High,0.591849766471308
15.6319,74.712,301.0,1.2,1.1,2000-12-01,1745,Terra,MODIS,36,6.2,289.5,5.5,N,0,High,0.5918372108315859
21.189,72.9715,307.9,1.4,1.2,2000-11-06,1754,Terra,MODIS,73,6.2,291.4,12.8,N,0,High,0.5918232352705031
19.2702,77.0149,310.7,2.7,1.6,2000-12-01,514,Terra,MODIS,55,6.2,292.9,24.9,D,0,High,0.5916679376791274
26.6629,95.1452,315.9,1.7,1.3,2000-12-19,459,Terra,MODIS,48,6.2,289.7,26.4,D,0,High,0.5908877188493306
16.6373,80.9466,322.8,1.1,1.0,2000-12-24,521,Terra,MODIS,77,6.2,299.8,16.2,D,0,High,0.5906560556843363
26.6407,95.0935,316.5,1.1,1.1,2000-12-21,447,Terra,MODIS,77,6.2,290.1,16.8,D,0,High,0.5901881784350278
29.0335,82.226,313.0,1.3,1.1,2000-12-24,518,Terra,MODIS,69,6.2,289.6,16.0,D,0,High,0.5900927178387924
21.5277,72.8052,305.1,1.0,1.0,2000-11-24,1741,Terra,MODIS,63,6.2,289.9,7.3,N,0,High,0.5899694918360718
19.266,77.0084,309.0,2.7,1.6,2000-12-01,514,Terra,MODIS,31,6.2,292.1,17.7,D,0,High,0.5897985874819445
17.011,96.5503,325.9,1.0,1.0,2000-11-30,431,Terra,MODIS,79,6.2,298.6,16.2,D,0,High,0.5897172518913015
25.2254,68.7174,327.7,1.0,1.0,2000-12-14,620,Terra,MODIS,79,6.2,301.4,18.5,D,0,High,0.5896290214433703
17.5938,74.119,300.6,1.0,1.0,2000-12-03,1733,Terra,MODIS,30,6.2,288.8,4.9,N,0,High,0.5888504183580293
10.2321,77.2684,308.5,1.0,1.0,2000-12-13,541,Terra,MODIS,42,6.2,295.3,7.0,D,0,High,0.5887715140584575
15.6304,74.7186,300.7,1.2,1.1,2000-12-01,1745,Terra,MODIS,33,6.2,289.5,5.0,N,0,High,0.5887358205219215
16.9447,74.4718,301.3,1.0,1.0,2000-12-03,1733,Terra,MODIS,40,6.2,289.4,4.8,N,0,High,0.5881166190405432
16.6354,74.8202,303.4,1.0,1.0,2000-12-03,1733,Terra,MODIS,55,6.2,290.6,5.3,N,0,High,0.5878656123163708
30.4461,73.3453,327.4,1.2,1.1,2000-11-16,555,Terra,MODIS,81,6.2,298.5,28.9,D,0,High,0.5877668562862554
17.5199,78.2209,333.4,1.1,1.0,2000-12-20,545,Terra,MODIS,83,6.2,305.8,26.5,D,0,High,0.5876095522577296
15.2756,75.0947,302.5,1.0,1.0,2000-12-03,1733,Terra,MODIS,50,6.2,290.6,4.6,N,0,High,0.5875734918845354
8.7421,81.1582,316.0,1.3,1.1,2000-11-04,536,Terra,MODIS,0,6.2,299.3,9.6,D,0,High,0.5870925925292246
16.5586,75.1514,326.0,2.1,1.4,2000-12-07,616,Terra,MODIS,79,6.2,302.7,50.2,D,0,High,0.5869612470075362
28.9746,82.1291,314.1,1.2,1.1,2000-12-20,542,Terra,MODIS,68,6.2,290.4,16.2,D,0,High,0.5868643645358196
26.809,95.3769,301.5,1.5,1.2,2000-12-31,1622,Terra,MODIS,42,6.2,282.1,13.2,N,0,High,0.5864267289816628
23.6805,86.0838,304.7,1.0,1.0,2000-12-27,1646,Terra,MODIS,61,6.2,286.7,8.4,N,0,High,0.5860806061487148
10.2385,77.1029,308.7,1.0,1.0,2000-12-13,541,Terra,MODIS,44,6.2,295.6,5.9,D,0,High,0.5856375895557513
16.6506,75.0959,300.8,1.3,1.1,2000-11-15,1746,Terra,MODIS,34,6.2,289.3,7.2,N,0,High,0.5847511929308103
16.666,74.3831,301.1,1.5,1.2,2000-11-22,1752,Terra,MODIS,37,6.2,289.6,9.1,N,0,High,0.5843340806192675
17.9643,74.9599,323.9,1.0,1.0,2000-12-27,551,Terra,MODIS,73,6.2,301.3,14.3,D,0,High,0.5840757356955459
26.8123,95.2824,317.7,2.2,1.4,2000-12-26,505,Terra,MODIS,73,6.2,290.9,47.1,D,0,High,0.583969104384337
25.2352,68.6836,318.4,1.1,1.1,2000-12-28,633,Terra,MODIS,69,6.2,296.7,15.2,D,0,High,0.5837409572884046
26.6671,95.0652,314.2,2.2,1.4,2000-12-27,410,Terra,MODIS,42,6.2,289.2,33.0,D,0,High,0.5827970334596653
19.7302,74.6235,303.4,1.8,1.3,2000-11-05,1710,Terra,MODIS,55,6.2,289.7,14.4,N,0,High,0.5827714484474544
19.5116,74.3955,328.1,1.6,1.2,2000-12-07,615,Terra,MODIS,78,6.2,303.1,39.4,D,0,High,0.582491945246143
19.9562,77.5237,333.1,1.0,1.0,2000-12-29,539,Terra,MODIS,84,6.2,305.1,26.8,D,0,High,0.5824845151645529
25.237,68.6724,316.4,1.1,1.1,2000-12-28,633,Terra,MODIS,66,6.2,295.7,13.2,D,0,High,0.582337578127948
21.591,77.318,302.0,1.0,1.0,2000-12-14,1716,Terra,MODIS,46,6.2,287.8,6.8,N,0,High,0.5822859535955816
22.333,82.568,302.9,1.1,1.0,2000-12-02,1652,Terra,MODIS,52,6.2,287.1,7.4,N,0,High,0.581643479745486
19.7207,74.6136,302.3,1.8,1.3,2000-11-05,1710,Terra,MODIS,48,6.2,289.2,11.7,N,0,High,0.5811938988690522
33.3989,76.0288,302.2,1.8,1.3,2000-11-03,625,Terra,MODIS,51,6.2,283.7,14.8,D,0,High,0.5808450155642031
16.926,74.4154,301.5,1.1,1.0,2000-11-26,1728,Terra,MODIS,41,6.2,289.9,5.9,N,0,High,0.5808232066369083
14.4674,75.868,316.6,1.6,1.3,2000-11-29,528,Terra,MODIS,57,6.2,298.7,16.4,D,0,High,0.5807355038635018
25.2179,68.7061,327.0,1.0,1.0,2000-12-14,620,Terra,MODIS,78,6.2,301.5,18.6,D,0,High,0.5804984120718166
16.8641,74.3969,320.1,1.2,1.1,2000-11-07,605,Terra,MODIS,66,6.2,300.0,13.0,D,0,High,0.5796766470515173
28.6414,83.2456,312.4,1.0,1.0,2000-12-22,530,Terra,MODIS,70,6.2,289.8,9.2,D,0,High,0.5796637441291772
31.0816,78.1156,302.2,1.0,1.0,2000-12-27,548,Terra,MODIS,31,6.2,284.3,5.7,D,0,High,0.5795170780861371
13.0278,75.5104,315.3,1.2,1.1,2000-12-18,559,Terra,MODIS,66,6.2,298.7,13.4,D,0,High,0.5791352881027177
21.9076,72.7593,307.8,1.0,1.0,2000-11-24,1741,Terra,MODIS,72,6.2,291.8,8.8,N,2,High,0.5786903197732856
28.2104,95.7605,323.0,1.4,1.2,2000-12-28,453,Terra,MODIS,82,6.2,293.5,31.3,D,0,High,0.5777317633747592
21.3204,73.4714,308.8,1.0,1.0,2000-12-19,1735,Terra,MODIS,76,6.2,292.5,9.2,N,0,High,0.577429096203425
21.6915,72.5672,301.5,1.2,1.1,2000-12-12,1728,Terra,MODIS,34,6.2,288.6,5.9,N,0,High,0.5772499928926115
16.6364,74.957,301.3,1.1,1.0,2000-11-24,1740,Terra,MODIS,27,6.2,290.0,5.0,N,0,High,0.5771006163895412
25.4822,68.6398,316.8,1.4,1.2,2000-12-19,639,Terra,MODIS,66,6.2,296.1,17.6,D,0,High,0.576870915845436
13.841,74.9119,314.3,1.0,1.0,2000-12-11,552,Terra,MODIS,62,6.2,298.1,9.2,D,0,High,0.5765673371121338
16.6271,74.9584,301.8,1.1,1.0,2000-11-24,1740,Terra,MODIS,40,6.2,290.3,5.5,N,0,High,0.5765523217980901
25.8592,68.9419,300.8,1.2,1.1,2000-11-13,1801,Terra,MODIS,34,6.2,287.4,6.8,N,2,High,0.5749192335085808
28.9551,82.0746,321.2,2.6,1.5,2000-11-17,500,Terra,MODIS,43,6.2,294.8,63.7,D,0,High,0.5739855173905626
23.6823,86.0998,322.1,1.0,1.0,2000-12-26,507,Terra,MODIS,68,6.2,296.7,14.9,D,2,High,0.5737709636243721
25.2067,94.5417,309.9,1.0,1.0,2000-12-30,441,Terra,MODIS,69,6.2,288.1,9.6,D,0,High,0.5727978044682692
22.7913,86.2102,326.4,1.2,1.1,2000-11-01,501,Terra,MODIS,54,6.2,299.4,19.8,D,0,High,0.5723471825605102
27.7429,86.4509,310.8,1.1,1.0,2000-11-24,506,Terra,MODIS,70,6.2,289.1,11.8,D,0,High,0.5719364623160755
31.7956,74.2869,316.5,1.0,1.0,2000-11-30,606,Terra,MODIS,74,6.2,292.8,12.3,D,0,High,0.5718674093873266
31.4309,75.8237,300.6,1.5,1.2,2000-12-30,618,Terra,MODIS,31,6.2,284.1,8.8,D,0,High,0.5718442754052104
16.9412,74.4299,300.1,1.6,1.3,2000-12-30,1715,Terra,MODIS,16,6.2,289.6,7.6,N,0,High,0.5717469051057089
16.3162,81.0282,323.2,1.1,1.0,2000-12-08,521,Terra,MODIS,76,6.2,301.1,16.6,D,0,High,0.5717318781168543
28.976,82.4883,309.8,1.8,1.3,2000-12-18,554,Terra,MODIS,56,6.2,288.8,26.2,D,0,High,0.5712246662695879
21.6802,72.5579,304.0,1.2,1.1,2000-12-12,1728,Terra,MODIS,57,6.2,290.3,7.8,N,0,High,0.5704363982141598
31.3346,77.8134,300.5,1.6,1.2,2000-11-20,530,Terra,MODIS,30,6.2,283.8,10.9,D,0,High,0.5703544569920455
18.6484,73.8181,320.6,1.0,1.0,2000-12-02,557,Terra,MODIS,68,6.2,300.2,9.3,D,0,High,0.5700030496937137
29.0341,82.8427,310.7,1.5,1.2,2000-11-25,549,Terra,MODIS,34,6.2,289.3,16.8,D,0,High,0.5697059663721317
8.4494,77.4754,311.4,1.0,1.0,2000-12-13,542,Terra,MODIS,29,6.2,298.5,7.2,D,0,High,0.56948245839679
28.1271,80.543,303.5,2.3,1.5,2000-12-16,607,Terra,MODIS,56,6.2,286.2,13.6,D,0,High,0.5693021342156469
25.8516,69.2918,310.9,1.0,1.0,2000-12-30,620,Terra,MODIS,62,6.2,293.1,8.2,D,0,High,0.5687655217905643
27.2742,90.0572,312.1,1.2,1.1,2000-12-05,447,Terra,MODIS,72,6.2,289.5,14.6,D,0,High,0.5686372899834505
16.0785,74.0324,300.7,1.0,1.0,2000-12-19,1733,Terra,MODIS,31,6.2,290.5,4.9,N,0,High,0.5684118131900154
21.2981,72.874,302.5,1.0,1.0,2000-11-24,1741,Terra,MODIS,50,6.2,289.7,6.0,N,0,High,0.5681818323115898
21.9065,72.7501,300.5,1.7,1.3,2000-12-15,1759,Terra,MODIS,29,6.2,288.4,12.6,N,2,High,0.5681153112338322
28.6278,83.2751,313.3,1.0,1.0,2000-12-22,530,Terra,MODIS,43,6.2,290.9,9.6,D,0,High,0.5676874698316207
16.9407,74.216,327.7,1.1,1.1,2000-12-25,604,Terra,MODIS,77,6.2,304.7,22.2,D,0,High,0.567617505018231
28.5174,69.977,313.8,1.0,1.0,2000-12-30,619,Terra,MODIS,66,6.2,293.6,10.0,D,0,High,0.5672684825135655
21.6124,76.7152,301.3,1.2,1.1,2000-12-07,1710,Terra,MODIS,34,6.2,288.3,7.2,N,0,High,0.5671377275848235
32.7725,73.5257,319.4,1.0,1.0,2000-11-30,606,Terra,MODIS,77,6.2,294.4,14.5,D,0,High,0.5664562162165565
24.1451,82.7554,309.3,1.1,1.0,2000-11-14,1705,Terra,MODIS,77,6.2,290.6,11.5,N,0,High,0.5664526328050336
25.8562,68.9359,311.3,1.1,1.0,2000-11-08,1743,Terra,MODIS,82,6.2,293.5,11.7,N,2,High,0.5662111268426442
27.7634,87.2004,302.0,2.3,1.5,2000-11-12,442,Terra,MODIS,0,6.2,284.5,15.0,D,0,High,0.5661947765419928
21.6259,77.1845,324.8,2.8,1.6,2000-11-15,514,Terra,MODIS,74,6.2,300.8,75.6,D,0,High,0.5656653518528989
30.6897,78.9695,301.4,1.3,1.1,2000-12-25,600,Terra,MODIS,39,6.2,284.6,7.8,D,0,High,0.5651256089453469
20.4065,78.0656,304.4,1.2,1.1,2000-11-26,1728,Terra,MODIS,60,6.2,290.3,7.3,N,0,High,0.5649874892770179
21.9389,72.9874,332.4,1.1,1.0,2000-11-14,610,Terra,MODIS,79,6.2,305.7,24.3,D,0,High,0.5646190529199936
28.6188,83.2737,316.9,1.0,1.0,2000-12-22,530,Terra,MODIS,62,6.2,293.0,13.3,D,0,High,0.564491689049544
29.3171,78.0559,319.2,1.1,1.0,2000-12-18,554,Terra,MODIS,78,6.2,294.9,15.8,D,0,High,0.5644496222042309
28.4801,70.198,315.0,1.4,1.2,2000-12-25,601,Terra,MODIS,65,6.2,294.4,18.5,D,0,High,0.5634010010201593
21.2544,76.7691,325.6,1.1,1.1,2000-12-02,557,Terra,MODIS,43,6.2,301.7,17.8,D,0,High,0.5633516066852999
28.961,82.0898,316.2,2.6,1.5,2000-11-17,500,Terra,MODIS,71,6.2,292.7,50.7,D,0,High,0.5628442594191145
